"ano";"tipo_de_emenda";"autor_da_emenda";"numero_da_emenda";"localidade_do_gasto_regionalizacao";"funcao";"subfuncao";"programa_orcamentario";"acao_orcamentaria";"plano_orcamentario";"codigo_da_emenda";"valor_empenhado";"valor_liquidado";"valor_pago";"valor_restos_a_pagar_inscritos";"valor_restos_a_pagar_cancelados";"valor_restos_a_pagar_pagos";"x18";"autor_sanitized";"match_parlamentar";"nome_civil";"partido";"tipo"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUIZ PHILIPPE DE ORLEANS E BRAGANCA";"0003";"Nacional";"Defesa nacional";"Defesa naval";"6112 - DEFESA NACIONAL";"21A0 - APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA";"APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA - DESPESAS DIVERSAS";202440360003;984880,92;0;0;NA;0;0;NA;"LUIZ PHILIPPE ORLEANS E BRAGANCA";"LUIZ PHILIPPE ORLEANS E BRAGANCA";"LUIZ PHILIPPE DE ORLEANS BRAGANÇA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"WELLINGTON FAGUNDES";"0003";"MATO GROSSO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";202438050003;987364,78;0;0;NA;0;0;NA;"WELLINGTON FAGUNDES";"WELLINGTON FAGUNDES";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"IZALCI LUCAS";"0007";"DISTRITO FEDERAL (UF)";"Assistência social";"Assistência comunitária";"5127 - INCLUSAO SOCIOECONOMICA DO PUBLICO DO CADASTRO UNICO";"20GG - PROMOCAO DA INCLUSAO SOCIOECONOMICA DE PESSOAS EM SITUACAO DE VULNERABILIDADE";"PROMOCAO DA INCLUSAO SOCIOECONOMICA DE PESSOAS EM SITUACAO DE VULNERABILIDADE";202441360007;990000;0;0;NA;0;0;NA;"IZALCI LUCAS";"IZALCI LUCAS";NA;"PL";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"HELIO LOPES";"0010";"RIO DE JANEIRO - RJ";"Defesa nacional";"Defesa naval";"6112 - DEFESA NACIONAL";"21A0 - APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA";"APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA - DESPESAS DIVERSAS";202441020010;990000;495000;495000;NA;0;0;NA;"HELIO LOPES";"HELIO LOPES";"HELIO FERNANDO BARBOSA LOPES";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JORGE BRAZ";"0005";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8758 - APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA";"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA";202441520005;991850,9;0;0;NA;0;0;NA;"JORGE BRAZ";"JORGE BRAZ";"JORGE BRAZ DE OLIVEIRA";"REPUBLICANOS";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ORLANDO SILVA";"0007";"GUARUJÁ - SP";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202437370007;992943;498687;498687;NA;0;0;NA;"ORLANDO SILVA";"ORLANDO SILVA";"ORLANDO SILVA DE JESUS JUNIOR";"PCdoB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"FLAVIA MORAIS";"0008";"MÚLTIPLO";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA";"AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA - DESPESAS DIVERSAS";202428330008;993059,45;0;0;NA;0;0;NA;"FLAVIA MORAIS";"FLAVIA MORAIS";"FLÁVIA CARREIRO ALBUQUERQUE MORAIS";"PDT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"TARCISIO MOTTA";"0009";"RIO DE JANEIRO - RJ";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";202444830009;994000;0;0;NA;0;0;NA;"TARCISIO MOTTA";"TARCISIO MOTTA";"TARCISIO MOTTA DE CARVALHO";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RUBENS OTONI";"0008";"GOIÁS (UF)";"Agricultura";"Abastecimento";"5636 - ABASTECIMENTO E SOBERANIA ALIMENTAR";"20Y7 - DESENVOLVIMENTO DO ABASTECIMENTO AGROALIMENTAR";"DESENVOLVIMENTO DO ABASTECIMENTO AGROALIMENTAR - DESPESAS DIVERSAS";202419600008;994353,03;22810;21955,32;NA;0;0;NA;"RUBENS OTONI";"RUBENS OTONI";"RUBENS OTONI GOMIDE";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"AUGUSTO PUPPIO";"0001";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202443100001;994893;497728;497728;NA;0;0;NA;"AUGUSTO PUPPIO";"AUGUSTO PUPPIO";"JOSÉ AUGUSTO PUPPIO REIS JÚNIOR";"MDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"HELIO LOPES";"0014";"RIO DE JANEIRO - RJ";"Defesa nacional";"Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2E74 - ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS";"ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS - DESPESAS DIVERSAS";202441020014;996018,34;335085,17;335085,17;NA;0;0;NA;"HELIO LOPES";"HELIO LOPES";"HELIO FERNANDO BARBOSA LOPES";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ALEXANDRE LEITE";"0005";"SÃO PAULO (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";202427960005;996119,36;0;0;NA;0;0;NA;"ALEXANDRE LEITE";"ALEXANDRE LEITE";"ALEXANDRE LEITE DA SILVA";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"NICOLETTI";"0008";"RORAIMA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202441640008;997000;0;0;NA;0;0;NA;"NICOLETTI";"NICOLETTI";"ANTONIO CARLOS NICOLETTI";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"FERNANDA MELCHIONNA";"0013";"RIO GRANDE DO SUL (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";202439840013;997670,1;0;0;NA;0;0;NA;"FERNANDA MELCHIONNA";"FERNANDA MELCHIONNA";"FERNANDA MELCHIONNA E SILVA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CELIA XAKRIABA";"0017";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";202443220017;998086,48;0;0;NA;0;0;NA;"CELIA XAKRIABA";"CELIA XAKRIABA";"CÉLIA NUNES CORREA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ZEQUINHA MARINHO";"0008";"ANAPU - PA";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202441820008;998197;0;0;NA;0;0;NA;"ZEQUINHA MARINHO";"ZEQUINHA MARINHO";NA;"PODEMOS";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"HAMILTON MOURAO";"0004";"Nacional";"Defesa nacional";"Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000 - ADMINISTRACAO DA UNIDADE";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";202442710004;998480;280000;280000;NA;0;0;NA;"HAMILTON MOURAO";"HAMILTON MOURAO";NA;"REPUBLICANOS";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ANA PAULA LIMA";"0013";"Nacional";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";202443010013;998664;0;0;NA;0;0;NA;"ANA PAULA LIMA";"ANA PAULA LIMA";"ANA PAULA DE SOUZA LIMA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"EROS BIONDINI";"0002";"MINAS GERAIS (UF)";"Urbanismo";"Assistência comunitária";"2317 - DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL";"00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO";"APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS";202427590002;998667,08;449329,74;403637,21;NA;0;0;NA;"EROS BIONDINI";"EROS BIONDINI";"EROS FERREIRA BIONDINI";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"TONINHO WANDSCHEER";"0011";"PARANÁ (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";202437710011;998898,72;0;0;NA;0;0;NA;"TONINHO WANDSCHEER";"TONINHO WANDSCHEER";"ANTONIO WANDSCHEER";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CAPITAO ALDEN";"0003";"XIQUE-XIQUE - BA";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202443190003;998960;0;0;NA;0;0;NA;"ALDEN";"ALDEN";"ALDEN JOSE LAZARO DA SILVA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"FERNANDA PESSOA";"0010";"MÚLTIPLO";"Urbanismo";"infra-estrutura urbana";"2319 - MOBILIDADE URBANA";"00T1 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA - DESPESAS DIVERSAS";202443730010;998962;0;0;NA;0;0;NA;"FERNANDA PESSOA";"FERNANDA PESSOA";"FERNANDA ENEIDA PESSOA CARACAS DE SOUZA";"UNIÃO";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JAQUES WAGNER";"0004";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202440800004;999000;0;0;NA;0;0;NA;"JAQUES WAGNER";"JAQUES WAGNER";NA;"PT";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"PASTOR EURICO";"0005";"PERNAMBUCO (UF)";"Segurança pública";"Policiamento";"5116 - SEGURANCA PUBLICA COM CIDADANIA";"21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE";"DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS";202427240005;999178,55;0;0;NA;0;0;NA;"EURICO";"EURICO";"FRANCISCO EURICO DA SILVA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ALTINEU CORTES";"0002";"BOM JARDIM - RJ";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";202430420002;999180,16;44180,16;44180,16;NA;0;0;NA;"ALTINEU CORTES";"ALTINEU CORTES";"ALTINEU CÔRTES FREITAS COUTINHO";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CARLA ZAMBELLI";"0004";"Nacional";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"21CK - PROMOCAO E DESENVOLVIMENTO DO PARADESPORTO NACIONAL";"PROMOCAO E DESENVOLVIMENTO DO PARADESPORTO NACIONAL";202439280004;999320,75;985953,63;985953,63;NA;0;0;NA;"CARLA ZAMBELLI";"CARLA ZAMBELLI";"CARLA ZAMBELLI SALGADO DE OLIVEIRA";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DANIEL BARBOSA";"0002";"ALAGOAS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";202443370002;999400,56;922022,11;916340;NA;0;0;NA;"DANIEL BARBOSA";"DANIEL BARBOSA";"DANIEL BARBOSA DE ALMEIDA SILVA";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RENILCE NICODEMOS";"0001";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202444570001;999449;999449;999449;NA;0;0;NA;"RENILCE NICODEMOS";"RENILCE NICODEMOS";"RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE";"MDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RICARDO AYRES";"0004";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202444590004;999575;989097;989097;NA;0;0;NA;"RICARDO AYRES";"RICARDO AYRES";"RICARDO AYRES DE CARVALHO";"REPUBLICANOS";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"PEDRO AIHARA";"0002";"BRUMADINHO - MG";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202444460002;999664;999664;999664;NA;0;0;NA;"PEDRO AIHARA";"PEDRO AIHARA";"PEDRO DOSHIKAZU PIANCHAO AIHARA";"PRD";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"CLARISSA TERCIO";"0009";"PERNAMBUCO (UF)";"Defesa nacional";"Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2E74 - ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS";"ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS - DESPESAS DIVERSAS";202443230009;999670,86;313771;313771;NA;0;0;NA;"CLARISSA TERCIO";"CLARISSA TERCIO";"ERICA CLARISSA BORBA CORDEIRO DE MOURA";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"TONINHO WANDSCHEER";"0013";"PARANÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8535 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";202437710013;999673;0;0;NA;0;0;NA;"TONINHO WANDSCHEER";"TONINHO WANDSCHEER";"ANTONIO WANDSCHEER";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JOAO LEAO";"0007";"Nacional";"Agricultura";"Desenvolvimento tecnológico e engenharia";"2303 - PESQUISA E INOVACAO AGROPECUARIA";"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA";"PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA - DESPESAS DIVERSAS";202432390007;999687,39;862390,13;821773,86;NA;0;0;NA;"JOAO LEAO";"JOAO LEAO";"JOÃO FELIPE DE SOUZA LEÃO";"PP";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"LUIZA ERUNDINA";"0003";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202436110003;999704;499746;499746;NA;0;0;NA;"LUIZA ERUNDINA";"LUIZA ERUNDINA";"LUIZA ERUNDINA DE SOUSA";"PSOL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"RENILCE NICODEMOS";"0002";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202444570002;999713;999713;999713;NA;0;0;NA;"RENILCE NICODEMOS";"RENILCE NICODEMOS";"RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE";"MDB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"SERGIO PETECAO";"0011";"ACRE (UF)";"Agricultura";"Desenvolvimento tecnológico e engenharia";"2303 - PESQUISA E INOVACAO AGROPECUARIA";"20Y6 - PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA";"PESQUISA, DESENVOLVIMENTO E TRANSFERENCIA DE TECNOLOGIAS PARA A AGROPECUARIA - DESPESAS DIVERSAS";202429140011;999740,48;759873,78;758823,78;NA;0;0;NA;"SERGIO PETECAO";"SERGIO PETECAO";NA;"PSD";"senador"
2024;"Emenda Individual - Transferências com Finalidade Definida";"SILAS CAMARA";"0005";"AMAZONAS (UF)";"Assistência social";"Alimentação e nutrição";"5133 - SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"2798 - AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL";"AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL - DESPESAS DIVERSAS";202434960005;999752,93;710477,93;669529,2;NA;0;0;NA;"SILAS CAMARA";"SILAS CAMARA";"SILAS CÂMARA";"REPUBLICANOS";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"JANDIRA FEGHALI";"0002";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"8758 - APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA";"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA";202417750002;999800,28;0;0;NA;0;0;NA;"JANDIRA FEGHALI";"JANDIRA FEGHALI";"JANDIRA FEGHALI";"PCdoB";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"BRUNO FARIAS";"0003";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202443150003;999809;999809;999809;NA;0;0;NA;"BRUNO FARIAS";"BRUNO FARIAS";"BRUNO SOUZA FARIAS";"AVANTE";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ROGERIO CORREIA";"0005";"BELO HORIZONTE - MG";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE E SAUDE BUCAL";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";202440640005;999810;999810;999810;NA;0;0;NA;"ROGERIO CORREIA";"ROGERIO CORREIA";"ROGÉRIO CORREIA DE MOURA BAPTISTA";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"ZUCCO";"0002";"PORTO ALEGRE - RS";"Defesa nacional";"Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2E74 - ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS";"ESTRUTURACAO E MODERNIZACAO DE UNIDADES DE SAUDE DAS FORCAS ARMADAS";202444840002;999820,23;999820,23;999820,23;NA;0;0;NA;"ZUCCO";"ZUCCO";"LUCIANO LORENZINI ZUCCO";"PL";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DELEGADA ADRIANA ACCORSI";"0008";"GOIÁS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";202443420008;999831,72;0;0;NA;0;0;NA;"ADRIANA ACCORSI";"ADRIANA ACCORSI";"ADRIANA SAUTHIER ACCORSI";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"NATALIA BONAVIDES";"0002";"RIO GRANDE DO NORTE (UF)";"Educação";"Assistência hospitalar e ambulatorial";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";202441630002;999844,06;0;0;NA;0;0;NA;"NATALIA BONAVIDES";"NATALIA BONAVIDES";"NATÁLIA BASTOS BONAVIDES";"PT";"deputado"
2024;"Emenda Individual - Transferências com Finalidade Definida";"DANIEL AGROBOM";"0008";"GOIÁS (UF)";"Assistência social";"Alimentação e nutrição";"5133 - SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"2798 - AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL";"AQUISICAO E DISTRIBUICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR PARA PROMOCAO DA SEGURANCA ALIMENTAR E NUTRICIONAL - DESPESAS DIVERSAS";202443360008;999871,83;999871,83;999871,83;NA;0;0;NA;"DANIEL AGROBOM";"DANIEL AGROBOM";"DANIEL VIEIRA RAMOS";"PL";"deputado"
